plot,counter,date,individual,treatment,species,climate,height,capsule size,seedcapsule,seed_count,status,viable,sample,status_paperbag,organzabag_size,first seedcap,herbivory,comment,entered,labmeeting,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,8,,9,0,undeveloped,0,single,undeveloped,,,0,sick? Strange because nothing developed,956,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,14,0.4,3,53,unripe,0,single,unripe,,,0,3 yellow are a little bigger,824,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,14,0.4,2,38,unripe,0,single,unripe,,,0,,909,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,3.5,0.7,8,43,unripe,4,single,open,,,0,additiol 4 yellow but same size as viable included in seed_count,822,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,11,0.7,13,40,unripe,0,single,open,,,0,to early,958,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,3.5,0.8,7,36,unripe,17,single,open,,,0,"to early, yellow",823,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,9,1.3,18,53,unripe,33,single,open,,,0,"seed have a light color, measured in field, in lab 1.1",903,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,8,,11,33,unripe,0,single,open,,,0,"color, broke",953,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,8,,10,0,unripe,0,single,unripe,,,1,Herbivory,954,,,
1_1,Martin,27.08.2019,S2,supplement,Dia_car,ambient,14,,4,37,unripe,1,single,open,,,0,"to early, seems dry",1120,,,
1_1,Martin,29.07.2019,S2,supplement,Dia_car,ambient,18,1,2,12,open,4,single,open,,,0,,257,,,
1_1,Martin,29.07.2019,S2,supplement,Dia_car,ambient,15,1.1,1,51,open,17,single,open,,,0,,266,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,11,,1,0,bud,0,single,bud,,,1,"herbivory, bud was eaten",371,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,10,,4,0,bud,0,single,bud,,,1,"herbivory, bud was eaten",384,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,10,,5,0,bud,0,single,bud,,,1,"herbivory, bud was eaten",385,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,10.5,,3,0,dry,0,single,dry,,,1,herbivory,337,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,13,,6,0,dry,0,single,dry,,,0,not countable,386,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,13,,17,0,dry,0,single,dry,,,0,not countable,387,,,
1_1,Martin,29.10.2019,S2,supplement,Dia_car,ambient,10.5,,2,0,unripe,0,single,unripe,,,1,herbivory,338,,,
1_1,Garp,07.11.2019,S3,supplement,Dia_car,ambient,11,0.5,2,70,unripe,0,single,unripe,,,0,,3480,,,
1_1,Julia,07.11.2019,S3,supplement,Dia_car,ambient,10,0.6,1,70,unripe,0,single,open,,,0,light brown,2402,,,
1_1,Andreas,12.08.2019,S3,supplement,Dia_car,ambient,,1.2,1,0,,,,open,,,0,broke off stigma,,,,
4_4,Martin,28.08.2019,C1,control,Dia_car,future,11,1.2,3,67,ripe_capsule,31,single,open,,,0,color,794,,,
1_1,Martin,17.10.2019,S3,supplement,Dia_car,ambient,7,0.8,2,46,unripe,7,single,open,,,0,,368,,,
1_1,Garp,18.09.2019,S3,supplement,Dia_car,ambient,10,,2,0,flower,0,single,flower,,,0,bloomed without seed cap,3208,,,
1_1,Garp,18.09.2019,S3,supplement,Dia_car,ambient,8,0.9,5,40,ripe_capsule,18,single,open,,,0,,3377,,,
1_1,Garp,18.09.2019,S3,supplement,Dia_car,ambient,7.5,0.5,6,53,unripe,0,single,open,,,0,,3436,,,
1_1,Sanne,18.09.2019,S3,supplement,Dia_car,ambient,10.5,1.1,1,42,unripe,0,single,open,,,0,brown,1499,1,,
1_1,Garp,24.09.2019,S3,supplement,Dia_car,ambient,10.5,1.1,1,63,ripe_capsule,17,single,open,,,0,,3313,,,
1_1,Julia,24.09.2019,S3,supplement,Dia_car,ambient,10.5,1.2,2,46,unripe,22,single,open,,,0,,2799,,,
2_5,Julia,22.08.2019,C2,control,Dia_car,future,12,0.9,1,36,ripe_capsule,31,single,open,,,0,,2219,,,
2_5,Julia,29.10.2019,C2,control,Dia_car,future,8,1.1,2,79,ripe_capsule,35,single,open,,,0,,2772,,,
3_4,Julia,22.08.2019,C2,control,Dia_car,ambient,8,1.4,1,69,ripe_capsule,19,single,open,,,0,,2147,,,
1_1,Julia,26.08.2019,S3,supplement,Dia_car,ambient,8,1,4,32,unripe,10,single,open,,,0,,2978,,,
1_1,Martin,27.08.2019,S3,supplement,Dia_car,ambient,8,,1,13,open,1,single,open,,,0,cap broke,936,,,
1_1,Martin,27.08.2019,S3,supplement,Dia_car,ambient,10,1.3,2,35,unripe,20,single,open,,,0,"measured in field, to early yellow",937,,,
1_1,Martin,29.10.2019,S3,supplement,Dia_car,ambient,9.5,1.1,1,35,unripe,12,single,open,,,0,collected to early,377,,,
1_1,Garp,02.09.2019,S4,supplement,Dia_car,ambient,13,1.1,2,,dry,,single,open,,,0,seeds dried,4101,,,
1_1,Garp,02.09.2019,S4,supplement,Dia_car,ambient,11,1.1,3,65,ripe_capsule,25,single,open,,,0,,4108,,,
1_1,Garp,02.09.2019,S4,supplement,Dia_car,ambient,13,1.1,4,56,ripe_capsule,1,single,open,,,0,,4120,,,
1_1,Garp,02.09.2019,S4,supplement,Dia_car,ambient,17,0.9,1,63,unripe,11,single,closed,was ripe before,,0,,4102,,,
1_1,Garp,04.09.2019,S4,supplement,Dia_car,ambient,15,,,,no_cap,,,no_cap,,,0,,4069,,,
1_1,Garp,05.08.2019,S4,supplement,Dia_car,ambient,12.5,1.2,1,60,ripe_capsule,43,single,open,,,0,,4332,,,
1_1,Garp,05.08.2019,S4,supplement,Dia_car,ambient,11,1.3,2,59,ripe_capsule,41,single,open,,,0,,4333,,,
1_1,Garp,05.08.2019,S4,supplement,Dia_car,ambient,14.5,1.3,3,68,ripe_capsule,50,single,open,,,0,,4334,,,
1_1,Garp,05.08.2019,S4,supplement,Dia_car,ambient,12,1.3,4,61,ripe_capsule,39,single,open,,,0,,4335,,,
1_1,Andreas,09.08.2019,S4,supplement,Dia_car,ambient,19,1.5,1,46,open,3,,open,,,0,open,,,,
1_1,Andreas,09.08.2019,S4,supplement,Dia_car,ambient,15,1.6,2,76,unripe,34,,open,,,0,,,,,
1_1,Lotte,10.09.2019,S4,supplement,Dia_car,ambient,22.5,1.3,1,139,ripe_capsule,51,single,open,,,0,measured in field 1.3,1564,1,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,13.5,1.2,1,86,unripe,46,,open,,,0,1.7 laenge,,,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,13,1.5,4,68,unripe,0,,open,,,0,dry,,,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,13,1.5,3,59,unripe,0,,open,,,0,dry,,,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,10.5,1.6,6,58,unripe,0,,open,,,0,dry,,,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,10.5,1.6,6,27,unripe,0,,open,,,0,zugeordnet zu 6 stigma,,,,
1_1,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,22,1.4,5,0,,,,open,,,0,dry,,,,
4_4,Julia,10.10.2019,C2,control,Dia_car,future,13,0.3,5,141,ripe_capsule,0,single,ripe,,,0,,3031,,,
1_1,Julia,12.08.2019,S4,supplement,Dia_car,ambient,16,1.4,1,63,unripe,45,single,open,,,0,seeds light brown,1949,,,
1_1,Garp,18.09.2019,S4,supplement,Dia_car,ambient,23.5,1.2,1,58,ripe_capsule,38,single,open,,,0,,3378,,,
4_4,Julia,10.10.2019,C2,control,Dia_car,future,13.5,0.4,4,119,ripe_capsule,0,single,ripe,,,0,,3032,,,
4_4,Martin,28.08.2019,C1,control,Dia_car,future,11,,4,64,ripe_capsule,31,single,open,,,0,"color, broke before measuring",795,,,
4_4,Martin,29.10.2019,C1,control,Dia_car,future,16,1.5,2,54,ripe_capsule,17,single,open,,,0,,372,,,
6_3,Martin,29.08.2019,C1,control,Dia_car,future,17,1.2,1,64,ripe_capsule,27,single,open,,,0,colour,541,,,
1_1,Martin,27.08.2019,S4,supplement,Dia_car,ambient,14,1.6,1,58,unripe,48,single,open,,,0,"measured in field, in lab 1.4, to early yellow",893,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,14.5,0.8,7,42,ripe_capsule,27,single,open,,,0,,3324,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,14,1,2,28,ripe_capsule,22,single,open,,,0,,3254,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,9.5,1,8,62,ripe_capsule,17,single,open,,,0,,3323,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,14,0.7,6,49,unripe,2,single,open,,,0,,3325,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,14,0.8,1,47,unripe,4,single,open,,,0,,3328,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,13,0.9,3,40,unripe,5,single,open,,,0,,3330,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,10,1,4,41,unripe,25,single,open,,,0,,3327,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,12,1.2,9,72,unripe,0,single,open,,,0,,3329,,,
10_2,Garp,05.09.2019,C1,control,Dia_car,ambient,12,,5,25,unripe,9,single,open,,,0,,3326,,,
10_2,Andreas,09.08.2019,C1,control,Dia_car,ambient,14,1.2,1,50,unripe,12,,open,,,0,34 unripe smaller,,,,
1_1,Andreas,12.08.2019,C2,control,Dia_car,ambient,17,1.2,1,97,ripe_capsule,22,,open,,,0,,,,,
10_2,Andreas,12.08.2019,C1,control,Dia_car,ambient,14,1.2,2,86,unripe,27,,open,,,0,,,,,
10_2,Lara,16.09.2019,C1,control,Dia_car,ambient,8,0.8,4,1,herbivory,1,single,open,,,1,Herbivory,1608,1,,
10_2,Tiffany,16.09.2019,C1,control,Dia_car,ambient,13.5,0.7,2,0,open,0,single,open,,,1,Herbivory,2325,,,
10_2,Tiffany,16.09.2019,C1,control,Dia_car,ambient,11.5,0.9,1,0,open,0,single,open,,,1,Herbivory,2324,,,
10_2,Tiffany,16.09.2019,C1,control,Dia_car,ambient,15.5,,3,0,open,0,single,open,,,1,Herbivory,2327,,,
10_2,Julia,17.10.2019,C1,control,Dia_car,ambient,12,,1,20,open,0,single,open,,,1,herbivory,2749,,,
10_2,Garp,19.09.2019,C1,control,Dia_car,ambient,13.5,0.5,1,49,unripe,0,single,closed,,,0,,4476,,,
10_2,Garp,24.08.2019,C1,control,Dia_car,ambient,8,0.8,1,16,herbivory,6,single,open,,,1,Herbivory,4573,,,
10_2,Garp,24.08.2019,C1,control,Dia_car,ambient,8,1.1,2,53,ripe_capsule,25,single,open,,,0,,4572,,,
10_2,Garp,29.10.2019,C1,control,Dia_car,ambient,14,0.4,1,49,unripe,0,single,unripe,,,0,,3477,,,
10_2,Garp,29.10.2019,C1,control,Dia_car,ambient,13,0.5,2,0,unripe,0,single,dry,,,0,,3308,,,
10_2,Garp,29.10.2019,C1,control,Dia_car,ambient,13,0.7,26,69,unripe,0,single,dry,,,0,,3309,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,13,0.9,1,19,ripe_capsule,5,single,open,,,0,,3081,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,15,0.9,4,30,ripe_capsule,10,single,open,,,0,,3082,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,9,0.9,6,30,ripe_capsule,5,single,open,,,0,,3088,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,14,1,8,32,ripe_capsule,10,single,open,,,0,,3075,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,15,1.1,7,42,ripe_capsule,15,single,open,,,0,,3074,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,14,1.1,5,57,ripe_capsule,19,single,open,,,0,,3085,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,13,0.6,2,171,unripe,0,single,open,,,0,,3084,,,
10_2,Garp,30.08.2019,C1,control,Dia_car,ambient,15,0.8,3,41,unripe,24,single,open,,,0,,3083,,,
8_3,Martin,24.07.2019,C1,control,Dia_car,ambient,11,1.2,1,62,ripe_capsule,50,single,open,,,0,,235,,,
9_1,Martin,10.07.2019,C1,control,Dia_car,future,,1,1,25,ripe_capsule,6,single,open/herbi,,,1,,243,,,
10_2,Garp,05.09.2019,C2,control,Dia_car,ambient,8,,1,57,ripe_capsule,49,single,open,,,0,,3258,,,
10_2,Garp,07.11.2019,C2,control,Dia_car,ambient,9,1.1,1,55,ripe_capsule,17,group,open,,,0,,4595,,,
10_2,Garp,07.11.2019,C2,control,Dia_car,ambient,9,0.7,3,65,unripe,0,single,closed,,,0,,4594,,,
10_2,Garp,07.11.2019,C2,control,Dia_car,ambient,9,0.7,1a,90,unripe,0,group,open,,,0,,4596,,,
10_2,Martin,07.11.2019,C2,control,Dia_car,ambient,12,,E1_2,0,bud,0,group,bud,,,0,,1447,,,
10_2,Martin,07.11.2019,C2,control,Dia_car,ambient,12,0.8,2,53,unripe,0,group,open,,,0,,1446,,,
10_2,Andreas,09.08.2019,C2,control,Dia_car,ambient,13,1.4,1,51,open,21,,open,,,0,offen,,,,
10_2,Andreas,09.08.2019,C2,control,Dia_car,ambient,8.5,1.4,2,66,unripe,58,,open,,,0,,,,,
10_2,Garp,13.09.2019,C2,control,Dia_car,ambient,10,1.3,1,62,ripe_capsule,24,single,open,,,0,length in field 1.5,4231,,,
4_4,Julia,10.10.2019,C2,control,Dia_car,future,15,0.5,3,42,ripe_capsule,0,single,ripe,,,0,,3029,,,
10_2,Garp,19.09.2019,C2,control,Dia_car,ambient,8,1.2,1,73,ripe_capsule,65,single,open,,,0,,4479,,,
10_2,Garp,19.09.2019,C2,control,Dia_car,ambient,7,1.3,2,82,ripe_capsule,53,single,open,,,0,,4480,,,
10_2,Lea,24.08.2019,C2,control,Dia_car,ambient,9.5,1.4,1,59,unripe,58,single,unripe,,,0,,2372,,,
10_2,Garp,30.08.2019,C2,control,Dia_car,ambient,8,1,1,62,ripe_capsule,48,single,open,,,0,,3077,,,
10_2,Garp,30.08.2019,C2,control,Dia_car,ambient,8,1.2,2,54,ripe_capsule,46,single,open,,,0,,3076,,,
9_1,Martin,10.07.2019,C1,control,Dia_car,future,,1.3,1,26,ripe_capsule,19,single,open,,,0,,242,,,
1_1,Martin,27.08.2019,C2,control,Dia_car,ambient,15,1.3,7,59,ripe_capsule,50,single,open,,,0,color,960,,,
10_2,Martin,05.08.2019,C2,control,Dia_car,ambient,13,1,2,58,ripe_capsule,47,single,open,,,0,,1470,,,
10_2,Martin,05.08.2019,C2,control,Dia_car,ambient,13,1.3,1,63,ripe_capsule,59,single,open,,,0,,5,,,
3_4,Martin,24.07.2019,C2,control,Dia_car,ambient,21,1.2,1,48,ripe_capsule,17,single,ripe_capsule,,,0,,138,,,
3_4,Martin,29.07.2019,C2,control,Dia_car,ambient,12,0.9,7,34,ripe_capsule,14,single,ripe_capsule,,,0,,263,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,12,1.1,6,48,unsure viable seed,0,single,open,,,0,not sure about viable seeds,25,,,
10_2,Martin,07.06.2019,C3,control,Dia_car,ambient,31,1.2,1,67,unsure viable seed,0,single,open,,,0,not sure about viable seeds,20,,,
10_2,Garp,14.11.2019,C3,control,Dia_car,ambient,12.5,0.5,1,62,unripe,0,single,open,,,0,,4145,,,
10_2,Garp,14.11.2019,C3,control,Dia_car,ambient,12.5,0.9,2,58,unripe,7,single,open,,,0,,4146,,,
10_2,Garp,19.09.2019,C3,control,Dia_car,ambient,15,1.2,1,42,ripe_capsule,4,single,open,,,0,,4477,,,
4_4,Christian,12.08.2019,C1,control,Dia_car,future,10,1.3,2,85,ripe_capsule,38,single,open,,,0,,745,,,
5_5,Christian,26.07.2019,C1,control,Dia_car,ambient,9,0.8,E1,58,ripe_capsule,21,group,open,,,0,broke off,462,,,
5_5,Christian,26.07.2019,C1,control,Dia_car,ambient,9,1.3,2,76,ripe_capsule,45,single,open,,,0,,463,,,
6_3,Christian,13.09.2019,C1,control,Dia_car,future,17,1.1,1,30,ripe_capsule,27,single,open,,,0,measured in field in lab 0.9,869,,,
6_3,Christian,13.09.2019,C1,control,Dia_car,future,17,1.1,2,46,ripe_capsule,32,single,open,,,0,,870,,,
8_3,Christian,02.08.2019,C1,control,Dia_car,ambient,14.5,0.9,1,60,ripe_capsule,14,single,open,,,0,,712,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,15,1.1,13,69,ripe_capsule,26,single,open,,,0,seeds clumped together,878,,,
10_2,Garp,05.09.2019,C4,control,Dia_car,ambient,13,0.8,3,40,ripe_capsule,6,single,open,,,0,,3321,,,
10_2,Garp,05.09.2019,C4,control,Dia_car,ambient,13,1,2,38,ripe_capsule,22,single,open,,,0,,3320,,,
10_2,Garp,05.09.2019,C4,control,Dia_car,ambient,14,1.1,1,64,ripe_capsule,0,single,open,,,0,,3322,,,
10_2,Garp,07.10.2019,C4,control,Dia_car,ambient,17,1.3,1,72,ripe_capsule,28,single,open,,,0,,3503,,,
10_2,Garp,07.10.2019,C4,control,Dia_car,ambient,14.5,1.4,2,60,ripe_capsule,0,single,open,,,0,,3504,,,
10_2,Julia,07.10.2019,C4,control,Dia_car,ambient,17,1.3,1,92,unripe,27,single,open,,,0,,3043,,,
10_2,Julia,07.10.2019,C4,control,Dia_car,ambient,14.5,1.4,2,77,unripe,26,single,unripe,,,0,,3042,,,
10_2,Garp,07.11.2019,C4,control,Dia_car,ambient,13,1.2,2,,herbivory,,group,open,,,1,Herbivory,4598,,,
10_2,Garp,07.11.2019,C4,control,Dia_car,ambient,15,1,1,85,ripe_capsule,0,single,open,,,0,,4597,,,
10_2,Garp,07.11.2019,C4,control,Dia_car,ambient,13,0.4,2a,52,unripe,0,group,closed,,,0,,4599,,,
10_2,Martin,07.11.2019,C4,control,Dia_car,ambient,8,1,4,11,unripe,0,single,open,,,1,herbivory,1448,,,
10_2,Martin,07.11.2019,C4,control,Dia_car,ambient,13,1.1,3,0,unripe,0,single,open,,,1,herbivory,1449,,,
10_2,Andreas,08.08.2019,C4,control,Dia_car,ambient,16,1.2,1,71,unripe,10,,open,,,0,,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,12,1.1,5,43,unripe,13,,open,,,0,,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,16,1.4,1,53,unripe,9,,open,,,0,25 unripe smaller,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,15,1.4,6,44,unripe,19,,open,,,0,13 unripe smaller,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,16.5,1.4,7,50,unripe,12,,open,,,0,,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,8.5,1.5,4,61,unripe,31,,open,,,0,15 unripe smaller,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,17,1.5,3,58,unripe,26,,open,,,0,,,,,
10_2,Andreas,09.08.2019,C4,control,Dia_car,ambient,16,1.5,2,34,unripe,18,,open,,,0,,,,,
10_2,Julia,10.10.2019,C4,control,Dia_car,ambient,14,1.3,1,78,unripe,36,single,open,,,0,,2816,,,
10_2,Julia,10.10.2019,C4,control,Dia_car,ambient,14,1.3,1,78,unripe,36,single,open,,,0,,2902,,,
10_2,Andreas,12.08.2019,C4,control,Dia_car,ambient,16,1.4,1,76,unripe,38,,open,,,0,22 unripe smaller,,,,
3_4,Martin,29.07.2019,C2,control,Dia_car,ambient,9.5,1.2,4,44,ripe_capsule,14,single,open,,,0,,261,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,12,1.1,1,80,ripe_capsule,40,single,open,,,0,,879,,,
10_2,Martin,13.09.2019,C4,control,Dia_car,ambient,8.5,1,1,67,unripe,52,single,open,,,0,brown seeds,1758,,,
10_2,Julia,15.08.2019,C4,control,Dia_car,ambient,14,1,1,41,unripe,20,single,unripe,,,0,"measured in field 1.3, seed light brown",1925,,,
10_2,Garp,17.10.2019,C4,control,Dia_car,ambient,16,1.2,2,68,ripe_capsule,34,single,open,,,0,,3461,,,
4_4,Julia,10.10.2019,C2,control,Dia_car,future,16,1.1,1,70,ripe_capsule,20,single,ripe,,,0,,3008,,,
3_4,Martin,29.07.2019,C2,control,Dia_car,ambient,12,1.3,8,46,ripe_capsule,18,single,open,,,0,,265,,,
10_2,Martin,22.07.2019,C4,control,Dia_car,ambient,14,1,1,25,open,13,single,open,,,0,,75,,,
5_5,Martin,26.07.2019,C2,control,Dia_car,ambient,21,1.1,1,64,ripe_capsule,22,single,open,,,0,,171,,,
2_5,Andreas,02.08.2019,C2,control,Dia_car,future,12,1.3,7,62,ripe_capsule,34,,open,,,0,,,,,
2_5,Andreas,02.08.2019,C2,control,Dia_car,future,11.5,1.3,3,64,ripe_capsule,52,,open,,,0,,,,,
10_2,Andreas,24.08.2019,C4,control,Dia_car,ambient,14,1.1,3,56,unripe,8,,open,,,0,,,,,
10_2,Garp,24.08.2019,C4,control,Dia_car,ambient,15,1.1,2,72,ripe_capsule,20,single,open,,,0,,4297,,,
10_2,Garp,24.08.2019,C4,control,Dia_car,ambient,14,1.2,1,64,ripe_capsule,24,single,open,,,0,,4296,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,18,1.3,7,61,ripe_capsule,23,single,open,,,0,measured in field in lab 0.9,872,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,15,1.3,12,46,ripe_capsule,17,single,open,,,0,,877,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,14,1.4,9,71,ripe_capsule,45,single,open,,,0,,874,,,
7_2,Christian,13.09.2019,C2,control,Dia_car,future,8,1.4,11,80,ripe_capsule,58,single,open,,,0,,876,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,7,1.1,7,71,ripe_capsule,37,single,open,,,0,,438,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,17,1.1,9,75,ripe_capsule,33,single,open,,,0,,440,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,9,1.2,2,64,ripe_capsule,39,single,open,,,0,,433,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,11,1.2,5,78,ripe_capsule,54,single,open,,,0,,436,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,5,1.2,6,90,ripe_capsule,38,single,open,,,0,,437,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,12,1.2,8,101,ripe_capsule,50,single ,open,,,0,,439,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,11.5,1.3,3,89,ripe_capsule,45,single,open,,,0,,434,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,11,1.3,4,82,ripe_capsule,46,single,open,,,0,,435,,,
7_2,Christian,26.07.2019,C2,control,Dia_car,future,13,1.4,1,72,ripe_capsule,62,single,open,,,0,,432,,,
2_5,Christian,12.09.2019,C3,control,Dia_car,future,22,1,3,62,ripe_capsule,44,single,open,,,0,,737,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,13,1,10,78,ripe_capsule,26,single,open,,,0,,1212,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,15,1,5,65,ripe_capsule,31,single,open,,,0,,1217,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,14,1,4,57,ripe_capsule,34,single,open,,,0,,1218,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,17,1.1,13,60,ripe_capsule,31,single,open,,,0,,1209,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,15,1.2,8,,ripe_capsule,31,single,open,,,0,,1214,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,14,1.2,2,65,ripe_capsule,37,single,open,,,0,,1220,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,14,1.2,1,56,ripe_capsule,28,single,open,,,0,,1221,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,17,,14,53,ripe_capsule,27,single,open,,,0,,1208,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,17,,12,57,ripe_capsule,32,single,open,,,0,,1210,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,17,,11,60,ripe_capsule,7,single,open,,,0,,1211,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,15,,9,70,ripe_capsule,39,single,open,,,0,,1213,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,12,,7,67,ripe_capsule,31,single,open,,,0,,1215,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,15,,6,59,ripe_capsule,31,single,open,,,0,,1216,,,
10_2,Garp,26.07.2019,C4,control,Dia_car,ambient,14,,3,48,ripe_capsule,26,single,open,,,0,,1219,,,
10_2,Garp,29.10.2019,C4,control,Dia_car,ambient,13,1.2,1,75,ripe_capsule,29,single,open,,,0,,3310,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,13,0.8,1,60,ripe_capsule,23,single,open,,,0,,3089,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,14.5,0.9,4,84,ripe_capsule,27,single,open,,,0,,3070,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,14.5,0.9,46,47,ripe_capsule,14,single,open,,,0,,3071,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,13,0.9,2,58,ripe_capsule,14,single,open,,,0,,3090,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,13,1.1,5,13,ripe_capsule,40,single,open,,,0,,3072,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,13,1.1,6,43,ripe_capsule,26,single,open,,,0,,3073,,,
10_2,Garp,30.08.2019,C4,control,Dia_car,ambient,14,1.2,3,41,ripe_capsule,15,single,open,,,0,,3069,,,
4_4,Christian,02.08.2019,C3,control,Dia_car,future,19,0.9,1,73,ripe_capsule,20,single,open,,,0,,746,,,
4_4,Christian,02.08.2019,C3,control,Dia_car,future,19,0.9,2,65,ripe_capsule,24,single,open,,,0,,747,,,
4_4,Christian,02.08.2019,C3,control,Dia_car,future,19,1,3,62,ripe_capsule,27,single,open,,,0,,748,,,
4_4,Christian,02.08.2019,C3,control,Dia_car,future,18.5,1.1,4,81,ripe_capsule,38,single,open,,,0,,749,,,
10_2,Garp,05.09.2019,S1,supplement,Dia_car,ambient,12.5,1.1,1,56,unripe,0,single,open,,,0,,3259,,,
10_2,Garp,07.11.2019,S1,supplement,Dia_car,ambient,13,0.9,1,64,unripe,0,single,open,,,0,,3494,,,
10_2,Andreas,09.08.2019,S1,supplement,Dia_car,ambient,10,0.7,4,0,,,,closed,,,0,trocken,,,,
10_2,Andreas,09.08.2019,S1,supplement,Dia_car,ambient,10,1.4,3,0,,,,closed,,,0,trocken,,,,
10_2,Garp,09.08.2019,S1,supplement,Dia_car,ambient,12,1.2,1,64,ripe_capsule,15,single,open,,,0,,4558,,,
10_2,Garp,09.08.2019,S1,supplement,Dia_car,ambient,12,1.3,2,51,ripe_capsule,0,single,open,,,0,,4559,,,
2_5,Andreas,02.08.2019,C2,control,Dia_car,future,10,1.4,8,59,ripe_capsule,53,,open,,,0,,,,,
10_2,Christian,13.09.2019,S1,supplement,Dia_car,ambient,14,0.9,3,53,open,14,single,open,,,0,,886,,,
